description,origin,status,car_mileage,car_color,car_seats,gear,car_year,car_price,style,model,fuel,brand_name,region_name,url_image,website,month,year
"bán xe tải dong ben, dk 2017, màu bạc, xe đẹp, máy zin ,điều hoà mát, giấy tờ đủ.. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Bạc,3.0,Số sàn,2017.0,110000000.0,Kiểu dáng khác,Dong Ben,Xăng,,,https://bonbanh.com/uploads/users/550252/car/4065805/l_1635935249.968.jpg,bonbanh,11,2021
"Bán xe tải Hoa mai 4,5 đời 2007 ,bỏ khám, xe đang chạy bình thường, máy móc ổn.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2007.0,95000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/575961/car/4065826/l_1635936014.294.jpg,bonbanh,11,2021
"Bán xe trường giang 5 tấn đời 2007, xe dân dùng cần chuyển đổi xe thùng bệ chắc chắn máy nổ êm. Lốp đẹp cả dàn. Xe chuyên chở bao xi măng",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2007.0,130000000.0,Kiểu dáng khác,Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/616077/car/4065767/l_1635934092.377.jpg,bonbanh,11,2021
"Hoa mai 1,8t-2011. Khám dài tít, lốp đẹp, máy chất lừ, xe đẹp căng. Thùng vuông vắn, côn hơi, số ngọt nhẹ tênh.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2011.0,145000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/539586/car/4065755/l_1635933878.567.jpg,bonbanh,11,2021
"Bán xe tải Đo Thành đời 2018, dk 2019, màu xanh. Xe gia đình sử dụng, thùng kín, máy khỏe, lốp đẹp, máy êm.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2018.0,270000000.0,Kiểu dáng khác,Do Thanh,Dầu,,,https://bonbanh.com/uploads/users/551207/car/4065734/l_1635933203.217.jpg,bonbanh,11,2021
"Cần bán xe dongben 2010 9tân1, màu xanh. Máy móc mơi làm, máy lạnh đầy đủ . Bạt lật che thùng tự đông. Chính chủ sang tên nhanh gọn..",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,115000000.0,Kiểu dáng khác,Dong Feng,Dầu,,,https://bonbanh.com/uploads/users/616068/car/4065587/l_1635929911.679.jpg,bonbanh,11,2021
"Bán xe tải 4t75 đời 2009, màu xanh. Xe đang hoạt động tốt, lốp đẹp, gầm chất, máy móc ổn định../ Vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,105000000.0,Kiểu dáng khác,Tmt,Dầu,,,https://bonbanh.com/uploads/users/616047/car/4065371/l_1635924368.659.jpg,bonbanh,11,2021
"Em cần bán trường giang 8t7 đky 217 khám mới,lốp đẹp. máy rin. số rin. ca bin rin, giấy tờ đầy đủ.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2016.0,330000000.0,Kiểu dáng khác,Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/524186/car/4065410/l_1635925427.688.jpg,bonbanh,11,2021
"Bán xe Cửu long 7t65 đời 2015, màu xanh. Xe đang hoạt động bình thường, máy móc ổn. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2015.0,245000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/616057/car/4065429/l_1635926040.543.jpg,bonbanh,11,2021
Bán xe tải TMT 7.7 tmt. Sx2016 đk 2017 xe dân dùng điều hoà đầy đủ. Bác nào cần alo cho mình,Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2016.0,285000000.0,Kiểu dáng khác,Tmt,Dầu,,,https://bonbanh.com/uploads/users/616040/car/4065276/l_1635921923.153.jpg,bonbanh,11,2021
"Bán cửu long 4,6 tấn 2017, màu xanh. Xe đẹp, lốp đẹp, máy móc êm và khỏe. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2017.0,285000000.0,Kiểu dáng khác,Tmt,Dầu,,,https://bonbanh.com/uploads/users/616042/car/4065293/l_1635922360.823.jpg,bonbanh,11,2021
"Bán xe ben Cửu Long 8 tấn 2011, 1 cầu thùng cao 1m x 450. Lốp đẹp, khám dài, nguyên bản.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2011.0,245000000.0,Kiểu dáng khác,Cuu Long,Dầu,,Thanh Hóa,https://bonbanh.com/uploads/users/195600/car/4065335/l_1635923499.104.jpg,bonbanh,11,2021
"Hoa mai 2,35t sx 2016. Xe còn đẹp, lốp đẹp cả dàn, máy gầm ổn định,.. Ai có nhu cầu vui lòng liên hệ với tôi.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2016.0,220000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/616044/car/4065327/l_1635923262.994.jpg,bonbanh,11,2021
"Bán xe tải TMT màu xanh đời 2017, máy chất khám dai, điều hòa mát, giấy tờ đủ, thùng mui bạt.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2017.0,210000000.0,Kiểu dáng khác,Tmt,Dầu,,,https://bonbanh.com/uploads/users/543244/car/4064990/l_1635912658.646.jpg,bonbanh,11,2021
"Gia đình cần bán hoa mai 2008, bỏ khám 2016. Xe đang chạy tốt, máy khỏe, gầm bệ chắc,.. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,62000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,Bắc Giang,https://bonbanh.com/uploads/users/195600/car/4065032/l_1635913485.435.jpg,bonbanh,11,2021
"Bán xe tải đời 2009, đã bỏ khám, lốp còn mới, máy vẫn ổn định.. ai có nhu cầu vui lòng liên hệ",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,120000000.0,Kiểu dáng khác,Dong Feng,Dầu,,Phú Thọ,https://bonbanh.com/uploads/users/195600/car/4065095/l_1635915153.453.jpg,bonbanh,11,2021
"Bán xe tải Cửu Long 2.4t sx 2016, màu xanh. Xe đẹp, đài AM/FM, radio, máy móc khỏe. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2016.0,175000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/616030/car/4065058/l_1635914097.257.jpg,bonbanh,11,2021
"Bán xe tải Trường Giang đời 2010, màu xanh. Xe đang hoạt động tốt, lốp còn đẹp , gầm chắc,. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,145000000.0,Kiểu dáng khác,Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/616032/car/4065104/l_1635915435.180.jpg,bonbanh,11,2021
"Gia đình cần bán Trường Giang hạ tải 3,45T đời 2010, vừa mới đăng kiểm, có tủ lạnh, đã lên cầu 7 tấn",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,160000000.0,Kiểu dáng khác,Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/616024/car/4064949/l_1635911532.572.jpg,bonbanh,11,2021
"Bán xe tải chiến thắng 1t, màu xanh, máy móc êm và khỏe, gầm bệ chất.. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2017.0,80000000.0,Kiểu dáng khác,Chiến Thắng,Dầu,,,https://bonbanh.com/uploads/users/616026/car/4064970/l_1635912051.986.jpg,bonbanh,11,2021
"Cần bán xe tải TMT sx 2016, xe vừa đkiem xong. Lốp đẹp ca bin zin máy chất thùng thành sắt xi k vết nứt hàn.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2016.0,340000000.0,Kiểu dáng khác,Tmt,Dầu,,,https://bonbanh.com/uploads/users/562867/car/4064954/l_1635911683.703.jpg,bonbanh,11,2021
"Bán xe tải đời 2008, xe 6t, xe 2 cầu. Xe chạy rất ít, máy móc ổn định..",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,120000000.0,Kiểu dáng khác,Xe Tải,Dầu,,,https://bonbanh.com/uploads/users/556852/car/4064936/l_1635911254.564.jpg,bonbanh,11,2021
"Xe ban c long 1t2 2015 ace can alo e đẹp chính chủ Trang bị đầy đủ tiện ích với điều hòa lạnh sâu, gương kính chỉnh điện, lazang đúc, đèn sương mù, ghế da xịn, đài FM",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2015.0,124000000.0,Kiểu dáng khác,Tmt,Dầu,,Kon Tum,https://bonbanh.com/uploads/users/195600/car/4063910/l_1635846855.427.jpg,bonbanh,11,2021
"Gia đình cần bán chiếc xe Ban xe JAT 2008 gia lh   máy êm , điều hoà mát lạnh , xe có thiết kế kèo bạt đầy đủ . Ae mua về sẵn chạy ko làm gì cả Ae nào cần lh Có giá tốt cho người thiện chí",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,84000000.0,Kiểu dáng khác,Jac,Dầu,,,https://bonbanh.com/uploads/users/615877/car/4063903/l_1635846634.890.jpg,bonbanh,11,2021
Cần bán yaz như hình. Xe máy dầu huynhdai. Hộp sô huynhdai 6 số đã độ boss trợ lực máy lạnh mát.. Đã dọn sạch sẽ. Đăng kiểm mới toanh  Lh,Nước khác,Đã sử dụng,0.0,Vàng,7.0,Số sàn,1990.0,94000000.0,SUV / Cross over,Yaz,Dầu,,,https://bonbanh.com/uploads/users/530417/car/4063850/l_1635845053.524.jpg,bonbanh,11,2021
"Hết tiền bán xe 2/5t đời 2008 xem xe Trang bị đầy đủ tiện ích với điều hòa lạnh sâu, gương kính chỉnh điện, lazang đúc, đèn sương mù, ghế da xịn, đài FM,....",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,74000000.0,Kiểu dáng khác,Cửu Long,Dầu,,,https://bonbanh.com/uploads/users/601797/car/4063889/l_1635846144.740.jpg,bonbanh,11,2021
"do dịch covis nợ nần nhiều nên em có nhu cầu muốn bán xe chiến thắng 2013 trọng tải 2.4, giấy tờ đầy đủ.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2013.0,89000000.0,Kiểu dáng khác,Chiến Thắng,Dầu,,,https://bonbanh.com/uploads/users/582393/car/4063458/l_1635835523.240.jpg,bonbanh,11,2021
Bán xe hoa mai đời 2008. 3 tấn 25. Khám dài. Xe chắc chắn hoạt động ổn định.,Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,90000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,Ninh Bình,https://bonbanh.com/uploads/users/195600/car/4063482/l_1635836234.678.jpg,bonbanh,11,2021
"Bán Xe Cửu Long đời 2009, xe mới đăng kiểm, vỏ đẹp, thùng mui bạt, giấy tờ đầy đủ.",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2009.0,180000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/615848/car/4063512/l_1635837030.463.jpg,bonbanh,11,2021
Do tình hình dịch bệnh ảnh hưởng ko có việc nên mình bán DongBen 2018 2 chỗ.xe còn rất mới máy móc còn zin mới chạy hơn 3v,Việt Nam,Đã sử dụng,0.0,Vàng,2.0,Số sàn,2018.0,135000000.0,Van,Dong Ben,Xăng,,Nam Định,https://bonbanh.com/uploads/users/195600/car/4063257/l_1635828173.870.jpg,bonbanh,11,2021
"Bán xe tải trường giang 7T SX 2011. Đăng kiểm mới. Điều hoà mát, giấy tờ đầy đủ.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2011.0,170000000.0,Kiểu dáng khác,Trường Giang,Dầu,,Tuyên Quang,https://bonbanh.com/uploads/users/195600/car/4061874/l_1635754248.512.jpg,bonbanh,11,2021
"Bán xe tải Hoa Mai đời 2011, màu xanh. Xe bỏ khám 3 năm, giấy tờ đủ, máy ổn, gầm chắc.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2011.0,130000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/615657/car/4062106/l_1635759777.895.jpg,bonbanh,11,2021
"Cần bán xe JAC sx 2007, 7 chỗ máy xăng, ghế xoay, xe đẹp ko đâm đụng, máy gầm ngon. Anh em ai thiện chí vui lên giá nào cũng bán.",Nước khác,Đã sử dụng,0.0,Đen,7.0,Số sàn,2007.0,98000000.0,SUV / Cross over,Jac,Xăng,,,https://bonbanh.com/uploads/users/615611/car/4061392/l_1635740087.222.jpg,bonbanh,11,2021
"Cầnbán xe tải nhà dang dùng, máy êm chất, đăng ki năm 2011, lót sàn inox",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2011.0,44000000.0,Kiểu dáng khác,Xe Tai,Xăng,,,https://bonbanh.com/uploads/users/615571/car/4061023/l_1635730430.480.jpg,bonbanh,11,2021
Cần bán TMT 2017 Ai có nhu cầu mời liên hệ để biết thêm thông tin chi tiết,Việt Nam,Đã sử dụng,0.0,Xanh,2.0,Số sàn,2017.0,154000000.0,Kiểu dáng khác,Tmt,Dầu,,,https://bonbanh.com/uploads/users/615272/car/4058428/l_1635564867.428.jpg,bonbanh,10,2021
"hoa mai 2009 , 3t45 , 2 cầu Ai có nhu cầu mời liên hệ để biết thêm thông tin chi tiết",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,138000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/615277/car/4058516/l_1635567688.966.jpg,bonbanh,10,2021
"Cần bán xe Dongfeng 7t đời 2010 . Xe chạy tốt, máy móc ổn định, lốp còn đẹp, gầm bệ chắc. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,130000000.0,Kiểu dáng khác,Dong Feng,Dầu,,,https://bonbanh.com/uploads/users/615150/car/4057663/l_1635503669.488.jpg,bonbanh,10,2021
"Bán xe tải Shacman trung quốc đời 2015. Xe đầy dủ giấy tờ, máy móc ổn và zin + Xe chưa va chạm đụng lật",Nước khác,Đã sử dụng,0.0,Xám,3.0,Số sàn,2015.0,545000000.0,Kiểu dáng khác,Shacman,Dầu,,,https://bonbanh.com/uploads/users/615144/car/4057589/l_1635501400.150.jpg,bonbanh,10,2021
"Bán xe tải TMT 3 chân 2015, lốp đẹp, khám dài, máy đại chất.. Vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Vàng,3.0,Số sàn,2015.0,540000000.0,Kiểu dáng khác,Tmt,Dầu,,,https://bonbanh.com/uploads/users/615147/car/4057621/l_1635502297.911.jpg,bonbanh,10,2021
"Bán xe tải chiến thắng, đời 2007, màu xanh. Xe đang chạy bình thương, giấy tờ đủ, máy khỏe, gầm chất..",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2007.0,77000000.0,Kiểu dáng khác,Chiến Thắng,Dầu,,,https://bonbanh.com/uploads/users/517805/car/4057648/l_1635503122.906.jpg,bonbanh,10,2021
"Bán CUULONG 4t95 đời 2009, màu xanh, xe đẹp ,máy gầm đại chất, khám mới,..",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,115000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/591636/car/4057640/l_1635502869.984.jpg,bonbanh,10,2021
"Bán xe tải thùng bửng mở ngang, đời 2007. Xe đang hoạt động tốt, máy móc ổn. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2007.0,60000000.0,Kiểu dáng khác,Jinbei,Dầu,,,https://bonbanh.com/uploads/users/615120/car/4057388/l_1635496916.689.jpg,bonbanh,10,2021
"Em cần bán con xe TMT đời 2016. Xe đi giữ dìn không đâm đụng, ngập nước..... cô chú qtam ib em",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2016.0,118000000.0,Kiểu dáng khác,Tmt,Dầu,,,https://bonbanh.com/uploads/users/615126/car/4057414/l_1635497389.332.jpg,bonbanh,10,2021
"Gia đinh cần bán xe trường Giang đời 2008,điều hoà rét,khám dài lốp đẹp cả dàn,máy ko hơi thừa ,thùng bệ cabin nội thất đẹp",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,125000000.0,Kiểu dáng khác,Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/603556/car/4057335/l_1635495898.324.jpg,bonbanh,10,2021
"Gia đình cần bán cửu long 8T 2010 máy to ,cầu số chất, gầm bệ chắc.. Vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,185000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/592588/car/4057163/l_1635490769.686.jpg,bonbanh,10,2021
"Bán xe tải Dong Ben đời 2016, màu xanh. xe đẹp, máy móc nguyên bản, giấy tờ đủ, lốp còn đẹp. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2016.0,84000000.0,Kiểu dáng khác,Dong Ben,Xăng,,,https://bonbanh.com/uploads/users/615079/car/4056964/l_1635483019.246.jpg,bonbanh,10,2021
"Bán xe giải phóng 7 tạ, màu trắng, xe đang hoạt động tốt, giấy tờ dủ, máy ổn",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2011.0,38000000.0,Kiểu dáng khác,Giải Phóng,Xăng,,,https://bonbanh.com/uploads/users/615105/car/4057233/l_1635493303.jpg,bonbanh,10,2021
"Do thực hiện dự án mới, nên cần bán gaz 24. Mọi thứ hoạt động hoàn hảo.  vui lòng liên hệ với mình",Nước khác,Đã sử dụng,0.0,Đen,5.0,Số sàn,1990.0,108000000.0,Sedan,Vonga,Xăng,,,https://bonbanh.com/uploads/users/615054/car/4056734/l_1635476711.268.jpg,bonbanh,10,2021
Bán xe veam 1t990 đời 2015. Xe đẹp máy chạy êm có máy lạnh đầy đủ. Anh chị em thiện chí alo mình.,Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2015.0,198000000.0,Kiểu dáng khác,Veam 1T990,Dầu,,,https://bonbanh.com/uploads/users/615042/car/4056563/l_1635471750.807.jpg,bonbanh,10,2021
"bán veam 7tấn đời 2015, màu xám, máy móc nguyên rin, nổ êm ru, máy lạnh đầy dủ..",Việt Nam,Đã sử dụng,0.0,Xám,3.0,Số sàn,2015.0,280000000.0,Kiểu dáng khác,Veam,Dầu,,,https://bonbanh.com/uploads/users/530771/car/4055702/l_1635410596.217.jpg,bonbanh,10,2021
"Do nhà ít việc nên cần bán xe tải Đô Thành đời 2016, màu xanh, giấy tờ đủ, máy móc zin. ai có nhu Cầu liên hệ trực tiếp với em..",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2016.0,505000000.0,Kiểu dáng khác,Do Thanh,Dầu,,,https://bonbanh.com/uploads/users/614902/car/4055711/l_1635410873.248.jpg,bonbanh,10,2021
"Bán xe tải Do Thanh đời 2018, xe nguyên bản, giấy tờ đủ, thùng kín, máy móc êm và khỏe. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2018.0,290000000.0,Kiểu dáng khác,Do Thanh,Dầu,,,https://bonbanh.com/uploads/users/614904/car/4055723/l_1635411316.996.jpg,bonbanh,10,2021
"Chiến thắng đời 209 l, còn nguyên vỏ, máy chạy êm, gầm cao thoáng, ae cần lh xem xe",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,90000000.0,Kiểu dáng khác,Chiến Thắng,Dầu,,,https://bonbanh.com/uploads/users/614901/car/4055707/l_1635410737.929.jpg,bonbanh,10,2021
"Cần bán xe VEAM 1,5 tấn, màu xanh, xe đang hoạt động tốt, giấy tờ đầy đủ, máy zin.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2012.0,140000000.0,Kiểu dáng khác,Veam,Dầu,,,https://bonbanh.com/uploads/users/614864/car/4055235/l_1635396018.429.jpg,bonbanh,10,2021
"Bán xe tải 8,4t đời 2017 dk 2019 xe đều đẹp máy chất đăng kiểm dài lốp đẹp cả dàn .vừa bảo dưỡng song thùng trắc dai 6,9m.bác nào đúng chân mua về chỉ việc chạy",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2017.0,245000000.0,Kiểu dáng khác,Cnhtc,Dầu,,,https://bonbanh.com/uploads/users/573684/car/4055087/l_1635392728.233.jpg,bonbanh,10,2021
"Bán xe tải FAW xe trung quốc, xe tốt vẫn đang sử dụng   xe 9 tấn 2 cầu 3 chân. Đời 2000. Lốp đẹp cả dàn. Bao rút hồ sơ khám mới 6 tháng.",Nước khác,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2000.0,170000000.0,Kiểu dáng khác,Faw,Dầu,,,https://bonbanh.com/uploads/users/614698/car/4054186/l_1635330601.905.jpg,bonbanh,10,2021
"Hoa mai 3t-2016. Khám 6/2022. Lốp 4 quả mới- 2 quả 75%, sơn zin, máy nguyên. Đã lên thùng cao, điều hoà lạnh, bạt điện. Sàn lót",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2016.0,230000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/539586/car/4054177/l_1635330437.939.jpg,bonbanh,10,2021
"Bán xe tải Howo T5G 2016, màu đỏ. Xe đang hoạt động tốt, máy móc nguyên bản.",Việt Nam,Đã sử dụng,0.0,Đỏ,3.0,Số sàn,2016.0,875000000.0,Kiểu dáng khác,Howo,Dầu,,,https://bonbanh.com/uploads/users/614662/car/4053856/l_1635322089.774.jpg,bonbanh,10,2021
"Bán xe Cửu long 1.2 tấn , đời 2013 . Xe đẹp long lanh . Máy móc cầu số ổn định . Ace nào nào nhu cầu thì liên hệ e",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2013.0,115000000.0,Kiểu dáng khác,Cửu Long,Dầu,,,https://bonbanh.com/uploads/users/614656/car/4053818/l_1635321035.395.jpg,bonbanh,10,2021
"Bán dùm ông anh xe 7 chỗ đời 2007 điều hòa run rét, nội thất long lanh dàn lốp mới, động cơ xăng 2 cầu siêu lướt",Việt Nam,Đã sử dụng,0.0,Đen,7.0,Số sàn,2007.0,112000000.0,SUV / Cross over,Pronto,Xăng,,,https://bonbanh.com/uploads/users/601065/car/4053665/l_1635317144.936.jpg,bonbanh,10,2021
"Bán xe tải TMT màu xanh, đời 2017. Xe đang hoạt động tốt, giấy tờ đầy đủ, máy móc zin",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2017.0,212000000.0,Kiểu dáng khác,Tmt,Dầu,,Bắc Giang,https://bonbanh.com/uploads/users/195600/car/4053495/l_1635310806.922.jpg,bonbanh,10,2021
"Bán xe chiến thắng 1t sx 2010 xe đẹp, máy chất khỏi bàn. Khám dài.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,65000000.0,Kiểu dáng khác,Chiến Thắng,Dầu,,,https://bonbanh.com/uploads/users/614618/car/4053442/l_1635309343.664.jpg,bonbanh,10,2021
"Bán xe tải Hoa mai đời 2010. Xe đang hoạt động tốt, máy móc nguyên bản, giấy tờ đủ",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,150000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/614606/car/4053262/l_1635305132.907.jpg,bonbanh,10,2021
"Bán xe tmt 6,45t đời 215 xe thì còn đẹp ,máy móc cabin zin máy chất lắm 6qua lốp mới điều hoà đầy đủ,đang kiểm đến 5/2022 vậy ai có nhu cầu lh",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2015.0,430000000.0,Kiểu dáng khác,Tmt,Dầu,,,https://bonbanh.com/uploads/users/575963/car/4053314/l_1635306366.797.jpg,bonbanh,10,2021
"Bán xe cửu long đời 2010. Xe đẹp, giấy tờ đủ, máy móc êm và khỏe, gầm chắc.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,185000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/614593/car/4053184/l_1635303504.749.jpg,bonbanh,10,2021
"Bán xe tải Hoa mai đời 2010, màu xanh. Xe đang hoạt động tốt, giấy tờ đầy đủ, máy móc nguyên bản.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,102000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/614598/car/4053212/l_1635304163.566.jpg,bonbanh,10,2021
"Hết việc e bán hoa mai 990,kg sx 2009 dk 2010, xe còn cực ngon , cabin đẹp , thùng bê phẳng tít , máy quá ngon , gầm bê cực chất lương , lốp mới khám dài , xe e vừa bảo dưỡng tổng thế",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,90000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/614596/car/4053198/l_1635303952.506.jpg,bonbanh,10,2021
Bán xe 1cau.cửu long 209 máy to thùng hộp mới đăng kiểm. Xe đẹp máy chất. Sơn zin,Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,105000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/570525/car/4053248/l_1635304773.125.jpg,bonbanh,10,2021
"Bán xe tải Trường Giang 7 tấn, đời 2010. Xe còn đẹp, máy móc êm, lốp đẹp, gầm chắc.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,135000000.0,Kiểu dáng khác,Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/614589/car/4053123/l_1635302428.663.jpg,bonbanh,10,2021
"Mình cần bán xe tải chiến thắng 5tấn thùng dài 6m , máy lạnh teo, số mạnh, xe đẹp.",Việt Nam,Đã sử dụng,0.0,Xám,2.0,Số sàn,2015.0,187000000.0,Kiểu dáng khác,Chiến Thắng,Dầu,,,https://bonbanh.com/uploads/users/477103/car/3913178/l_1626327222.175.jpg,bonbanh,10,2021
"Cần bán xe tải Ben trường giang 5t 2 cầu sx 2008, máy ngon sắt xi đẹp. Ai cần xe đi rừng núi thì gọi trực tiếp",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,112000000.0,Kiểu dáng khác,Trường Giang 5T,Dầu,,,https://bonbanh.com/uploads/users/545584/car/4052136/l_1635238522.965.jpg,bonbanh,10,2021
"Bán xe Chiến thắng 5t đời 2010, màu xanh. Xe đang hoạt động tốt, lốp đẹp, máy móc ổn, gầm chắc.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,130000000.0,Kiểu dáng khác,Chiến Thắng,Dầu,,,https://bonbanh.com/uploads/users/614446/car/4052228/l_1635240909.850.jpg,bonbanh,10,2021
"Mình có con xe ben chiến thắng 1 tấn cầu to đời 2013. Gầm bệ khô, ca bin đẹp không mục mọt gì. Mọi người có nhu cầu liên hệ với mình.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2013.0,92000000.0,Kiểu dáng khác,Chiến Thắng 1 Tấn,Dầu,,,https://bonbanh.com/uploads/users/600097/car/4051962/l_1635234259.580.jpg,bonbanh,10,2021
